,context,word,POS,sum_logprobs
437,"Думаю, большой", плюс,NOUN,-2.985175371170044
438,"Думаю, большой", проблем,NOUN,-3.110175371170044
439,"Думаю, большой", вопрос,NOUN,-3.110175371170044
440,"Думаю, большой", разницы,NOUN,-3.128118319436908
441,"Думаю, большой", проблемой,NOUN,-3.2003848031163216
442,"Думаю, большой", интерес,NOUN,-3.735175371170044
443,"Думаю, большой", разницей,NOUN,-7.878118276596069
444,"Думаю, большой", проблемы,NOUN,-8.700384855270386
445,"Думаю, большой", разница,NOUN,-9.12811827659607
446,"Думаю, большой", разнице,NOUN,-9.25311827659607
447,"Думаю, большой", разности,NOUN,-9.87811827659607
448,"Думаю, большой", разницу,NOUN,-10.62811827659607
449,Душа требовала, свободы,NOUN,-3.044198244344443
450,Душа требовала, чего,PRON,-3.4124679565429688
451,Душа требовала, от,ADP,-3.6624679565429688
452,Душа требовала, любви,NOUN,-3.6624679565429688
453,Душа требовала, покоя,NOUN,-3.808649642392993
454,Душа требовала, отдохнуть,VERB,-4.831393115222454
455,Душа требовала, свободу,NOUN,-8.169198036193848
456,Душа требовала, покаяния,NOUN,-8.326175572350621
457,Душа требовала, отдохновения,NOUN,-8.581393003463745
458,Душа требовала, чего–,PRON,-9.80588960647583
459,Душа требовала, чего–то,PRON,-9.838383965194224
460,Душа требовала, покой,NOUN,-9.93364953994751
461,Душа требовала, свободи,VERB,-10.669198036193848
462,Душа требовала, показа,NOUN,-10.68364953994751
463,Душа требовала, свобода,NOUN,-11.544198036193848
464,Ее сын Гриша умер, в,ADP,-1.1408766508102417
465,Ее сын Гриша умер, от,ADP,-2.1408767700195312
466,Ее сын Гриша умер, 2,NUM,-5.39741063117981
467,Ее сын Гриша умер, 3,NUM,-5.64741063117981
468,Ее сын Гриша умер, 4,NUM,-5.64741063117981
469,Ее сын Гриша умер, 10,NUM,-5.64741063117981
470,Ее сын Гриша умер, 15,NUM,-5.64741063117981
471,Ее сын Гриша умер,".
Гриша",NOUN,-5.748655613511801
472,Ее сын Гриша умер,".
А",INTJ,-5.763404607772827
473,Ее сын Гриша умер, 20,NUM,-5.77241063117981
474,Ее сын Гриша умер,".
И",CCONJ,-6.013404607772827
475,Ее сын Гриша умер,".
Она",PRON,-6.013404607772827
476,Ее сын Гриша умер,".
В",INTJ,-6.138404607772827
477,Ее сын Гриша умер,".
Сын",NOUN,-8.003397703170776
478,Ее сын Гриша умер,".
Сейчас",ADV,-8.003397703170776
479,Ей никак не суметь, бы,PART,-4.150341033935547
480,Ей никак не суметь,".
А",INTJ,-5.428663015365601
481,Ей никак не суметь,".
И",CCONJ,-5.428663015365601
482,Ей никак не суметь, отдохнуть,VERB,-5.652941742446274
483,Ей никак не суметь,".
Я",PRON,-5.678663015365601
484,Ей никак не суметь,".
В",INTJ,-5.803663015365601
485,Ей никак не суметь, оторваться,VERB,-5.942200660705566
486,Ей никак не суметь, отыскать,VERB,-6.036154844798148
487,Ей никак не суметь, отразить,VERB,-7.037926056422293
488,Ей никак не суметь, отойти,VERB,-7.27414059638977
489,Ей никак не суметь, отстать,VERB,-7.377300053834915
490,Ей никак не суметь,"
Убежать",VERB,-7.448026359081268
491,Ей никак не суметь,"
Уйти",VERB,-7.502208665013313
492,Ей никак не суметь,"
Пока",ADV,-7.577390670776367
493,Ей никак не суметь,"
Забыть",VERB,-7.608024932444096
494,Ей хотелось выплеснуть чай на бежевый, ковер,NOUN,-0.3902424471452832
495,Ей хотелось выплеснуть чай на бежевый, ковёр,NOUN,-2.7085399627685547
496,Ей хотелось выплеснуть чай на бежевый, пол,NOUN,-3.013832092285156
497,Ей хотелось выплеснуть чай на бежевый, диван,NOUN,-3.0139283640528447
498,Ей хотелось выплеснуть чай на бежевый, коврик,NOUN,-4.583539962768555
499,Ей хотелось выплеснуть чай на бежевый, паркет,NOUN,-5.014701625506859
500,Ей хотелось выплеснуть чай на бежевый, ковролин,NOUN,-5.834898053202778
501,Ей хотелось выплеснуть чай на бежевый, ковровый,ADJ,-7.167713485658169
502,Ей хотелось выплеснуть чай на бежевый, килим,NOUN,-7.89932175911963
503,Ей хотелось выплеснуть чай на бежевый, ковр,NOUN,-9.208539962768556
504,Ей хотелось выплеснуть чай на бежевый, ковёр,NOUN,-9.758312910795212
